,company_name,company_brand,company_halal_status,company_address,city,state,halal_expiry_date,company_info_url,category,subcategory,scraped_at
138,A169 - MIDVALLEY SOUTHKEY(CHRISNA JENIO SDN BHD),AUNTIE ANNE'S,Halal,"
			 			 LOT LG K-08A, Jalan Bakar Batu Southkey 81100, Johor Bharu Johor",Johor Bharu,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.039168
139,A173 - KLUANG MALL(CHRISNA JENIO SDN BHD),AUNTIE ANNE'S,Halal,"
			 			 LOT NO. GK-08,  Ground Floor Kluang Mall,  Jalan Rambutan Bandar Kluang,  86000, Kluang Johor",Kluang,Johor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:50.039272
140,A175- AEON TEBRAU(CHRISNA JENIO SDN BHD),AUNTIE ANNE'S,Halal,"
			 			 LOT GK4, GROUND FLOOR, AEON TEBRAU CITY SHOPPING CENTRE  3, PERSIARAN DESA TEBRAU TAMAN DESA TEBRAU 81100, Johor Bharu Johor",Tebrau,Johor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20050606-114756&type=P,PE,PE,2024-12-30 11:13:51.151431
141,THE ICE-CREAM PROJECT(CLOUD 9 PROJECTS SDN.BHD),THE ICE-CREAM PROJECT,Halal,"
			 			 NO 31 JALAN DHOBY 80000, Johor Bharu Johor",Johor Bharu,Johor,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20240326-164501&type=P,PE,PE,2024-12-30 11:13:51.151609
142,CAFE COLUMBIA (COLUMBIA ASIA SDN. BHD.),,Halal,"
			 			 PERSIARAN AFIAT, TAMAN KESIHATAN AFIAT,  Iskandar Puteri, 79250, Johor Bharu Johor",Johor Bharu,Johor,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20131118-141823&type=P,PE,PE,2024-12-30 11:13:51.151780
143,COLUMBIA ASIA ISKANDAR PUTERI (WEST WING)(COLUMBIA ASIA SDN. BHD.),COLUMBIA ASIA ISKANDAR PUTERI (WEST WING) INPATIENT DEPARTMENT,Halal,"
			 			 WEST WING BASEMENT FLOOR Persiaran Afiat, Taman Kesihatan Afiat, Nusajaya, 79250, Johor Bharu Johor",Johor Bharu,Johor,15/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20131118-141823&type=P,PE,PE,2024-12-30 11:13:51.151954
144,COOLBLOG AEON TAMAN UNIVERSITI(COOLBLOG ENTERPRISE SDN BHD),,Halal,"
			 			 LOT TUSC-CKUG-01, AEON TAMAN UNIVERSITI, Taman Universiti,  81300, Johor Bharu Johor",Johor Bharu,Johor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:13:51.152118
145,COOLBLOG AMART KEMPAS(COOLBLOG ENTERPRISE SDN BHD),,Halal,"
			 			 K15 & K16, PASARAYA KOMUNITI @MART KEMPAS,  No.10, Jalan Persiaran Tanjung, Taman Cempaka,  81200, Johor Bharu Johor",Johor Bharu,Johor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:13:51.152282
146,COOLBLOG BHP SRI SULONG(COOLBLOG ENTERPRISE SDN BHD),,Halal,"
			 			 BHP PETROL STATION,  No 1, Jalan Batu Putih,  Sri Sulong,  83500, Batu Pahat Johor",Batu Pahat,Johor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:13:51.152442
147,COOLBLOG CITY SQUARE(COOLBLOG ENTERPRISE SDN BHD),,Halal,"
			 			 J3-19A, LEVEL 3,  Johor Bahru City Square,  Jalan Wong Ah Fook, 80000, Johor Bharu Johor",Johor Bahru,Johor,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:13:51.152597
148,COOLBLOG ECO PARIT SULONG(COOLBLOG ENTERPRISE SDN BHD),,Halal,"
			 			 PSU38 LOT 539,  Jalan Simpang 3,  83500, Batu Pahat Johor",Batu Pahat,Johor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:13:51.152745
149,COOLBLOG ECO-SHOP ULU TIRAM(COOLBLOG ENTERPRISE SDN BHD),,Halal,"
			 			 NO 4B, GROUND FLOOR,  Jalan Duku, Taman Tiram Baru, Ulu Tiram,  81800, Johor Bharu Johor",Ulu Tiram,Johor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:13:51.152902
